ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"PP06202101RR","Sally Swim Ring - Ruby Red - 90 CM","Rhino Rhino","Petites Pommes",Stock,,FIFO,90.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.0000,5.0000,0.0000,0.000000,kg,cm,"5745000202348",0.0000,0.0000,Main,Petites Pommes,"PP06202101RR","Sally Swim Ring - Ruby Red - 90 CM",14.0400000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","5","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, SWIM","","","",DEPRECATED,"<p>PRODUCT DESCRIPTION &amp; FEATURES<br />No more flimsy floats as we used to know them. The Petites Pommes swim ring is a reborn childhood classic - made with the attention to detail to last for seasons. The characteristic striped floats from Petites Pommes come in 4 different sizes for toddler to adult, and in a range of beautiful colours to complete any summer look!</p>
<p>- Delivered in a reusable bag of organic cotton for easy storage.<br />- Extra fine inside seaming for premium comfort.<br />&nbsp;-Made of heavyweight, durable material to stand the test of time.<br />- Approved safe air valves.<br />- Included repair patch should you accidentally suffer a small puncture.<br />- All Petites Pommes floats are hand-printed. This process is completely manual - depending on the pressure of the hand, small colour variations between products may occur.</p>
<p>PRODUCT DETAILS<br />- Recommended age: 6+ years<br />- Max. weight: 75 kg<br />- Size, deflated: 90 cm</p>
<p>- Use under active supervision of an adult. Never leave children unattended in or around water. Always keep children within arm's reach.</p>
<p>- Complies with: EN71-1:2014 + A1:2018; EN71-2:2020; EN71-3:2019+A1:2021; AS/NZS ISO 8124-1:2019 + Amd 1:2020 + Amd 2:2020; AS/NZS ISO 8124-2 2016; AS/NZS ISO 8124-3:2021 JFSL; EC No. 1907/2006 (REACH Annex XVII) + EU 2018/2005 ASTM F963-17; CPSIA.</p>
<p>CARE INSTRUCTIONS<br />- Never over-inflate or use compressed air to inflate your product as this may cause it to burst.<br />- After use, rinse the float in clean water or wipe with a damp cloth.<br />- Do not leave the float in direct sunlight when not in use. Exposure to excessive heat may cause swelling (dark colours are more prone to swelling than lighter ones).<br />- Ensure that the float is dry before folding and storage.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PP06202101S","Sally Swim Ring - Signal - 90 CM","Rhino Rhino","Petites Pommes",Stock,,FIFO,90.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.0000,5.0000,0.0000,0.000000,kg,cm,"5745000000000",0.0000,0.0000,Main,Petites Pommes,"PP06202101S","Sally Swim Ring - Signal - 90 CM",14.0400000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,21.7721,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","5","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, SWIM","","","",DEPRECATED,"<p>PRODUCT DESCRIPTION &amp; FEATURES<br />No more flimsy floats as we used to know them. The Petites Pommes swim ring is a reborn childhood classic - made with the attention to detail to last for seasons. The characteristic striped floats from Petites Pommes come in 4 different sizes for toddler to adult, and in a range of beautiful colours to complete any summer look!</p>
<p>- Delivered in a reusable bag of organic cotton for easy storage.<br />- Extra fine inside seaming for premium comfort.<br />&nbsp;-Made of heavyweight, durable material to stand the test of time.<br />- Approved safe air valves.<br />- Included repair patch should you accidentally suffer a small puncture.<br />- All Petites Pommes floats are hand-printed. This process is completely manual - depending on the pressure of the hand, small colour variations between products may occur.</p>
<p>PRODUCT DETAILS<br />- Recommended age: 6+ years<br />- Max. weight: 75 kg<br />- Size, deflated: 90 cm</p>
<p>- Use under active supervision of an adult. Never leave children unattended in or around water. Always keep children within arm's reach.</p>
<p>- Complies with: EN71-1:2014 + A1:2018; EN71-2:2020; EN71-3:2019+A1:2021; AS/NZS ISO 8124-1:2019 + Amd 1:2020 + Amd 2:2020; AS/NZS ISO 8124-2 2016; AS/NZS ISO 8124-3:2021 JFSL; EC No. 1907/2006 (REACH Annex XVII) + EU 2018/2005 ASTM F963-17; CPSIA.</p>
<p>CARE INSTRUCTIONS<br />- Never over-inflate or use compressed air to inflate your product as this may cause it to burst.<br />- After use, rinse the float in clean water or wipe with a damp cloth.<br />- Do not leave the float in direct sunlight when not in use. Exposure to excessive heat may cause swelling (dark colours are more prone to swelling than lighter ones).<br />- Ensure that the float is dry before folding and storage.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PP06202101T","Sally Swim Ring - Tangerine - 90 CM","Rhino Rhino","Petites Pommes",Stock,,FIFO,90.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.0000,5.0000,0.0000,0.000000,kg,cm,"5745300000000",0.0000,0.0000,Main,Petites Pommes,"PP06202101T","Sally Swim Ring - Tangerine - 90 CM",14.0400000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,21.7721,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","5","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, SWIM","","","",DEPRECATED,"<p>PRODUCT DESCRIPTION &amp; FEATURES<br />No more flimsy floats as we used to know them. The Petites Pommes swim ring is a reborn childhood classic - made with the attention to detail to last for seasons. The characteristic striped floats from Petites Pommes come in 4 different sizes for toddler to adult, and in a range of beautiful colours to complete any summer look!</p>
<p>- Delivered in a reusable bag of organic cotton for easy storage.<br />- Extra fine inside seaming for premium comfort.<br />&nbsp;-Made of heavyweight, durable material to stand the test of time.<br />- Approved safe air valves.<br />- Included repair patch should you accidentally suffer a small puncture.<br />- All Petites Pommes floats are hand-printed. This process is completely manual - depending on the pressure of the hand, small colour variations between products may occur.</p>
<p>PRODUCT DETAILS<br />- Recommended age: 6+ years<br />- Max. weight: 75 kg<br />- Size, deflated: 90 cm</p>
<p>- Use under active supervision of an adult. Never leave children unattended in or around water. Always keep children within arm's reach.</p>
<p>- Complies with: EN71-1:2014 + A1:2018; EN71-2:2020; EN71-3:2019+A1:2021; AS/NZS ISO 8124-1:2019 + Amd 1:2020 + Amd 2:2020; AS/NZS ISO 8124-2 2016; AS/NZS ISO 8124-3:2021 JFSL; EC No. 1907/2006 (REACH Annex XVII) + EU 2018/2005 ASTM F963-17; CPSIA.</p>
<p>CARE INSTRUCTIONS<br />- Never over-inflate or use compressed air to inflate your product as this may cause it to burst.<br />- After use, rinse the float in clean water or wipe with a damp cloth.<br />- Do not leave the float in direct sunlight when not in use. Exposure to excessive heat may cause swelling (dark colours are more prone to swelling than lighter ones).<br />- Ensure that the float is dry before folding and storage.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PP06202101TV","Sally Swim Ring - Terra Verde - 90 CM","Rhino Rhino","Petites Pommes",Stock,,FIFO,90.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.0000,5.0000,0.0000,0.000000,kg,cm,"5745000000000",0.0000,0.0000,Main,Petites Pommes,"06202101TV","Sally Swim Ring - Terra Verde - 90 CM",14.0400000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,21.5914,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","5","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, SWIM","","","",DEPRECATED,"<p>PRODUCT DESCRIPTION &amp; FEATURES<br />No more flimsy floats as we used to know them. The Petites Pommes swim ring is a reborn childhood classic - made with the attention to detail to last for seasons. The characteristic striped floats from Petites Pommes come in 4 different sizes for toddler to adult, and in a range of beautiful colours to complete any summer look!</p>
<p>- Delivered in a reusable bag of organic cotton for easy storage.<br />- Extra fine inside seaming for premium comfort.<br />&nbsp;-Made of heavyweight, durable material to stand the test of time.<br />- Approved safe air valves.<br />- Included repair patch should you accidentally suffer a small puncture.<br />- All Petites Pommes floats are hand-printed. This process is completely manual - depending on the pressure of the hand, small colour variations between products may occur.</p>
<p>PRODUCT DETAILS<br />- Recommended age: 6+ years<br />- Max. weight: 75 kg<br />- Size, deflated: 90 cm</p>
<p>- Use under active supervision of an adult. Never leave children unattended in or around water. Always keep children within arm's reach.</p>
<p>- Complies with: EN71-1:2014 + A1:2018; EN71-2:2020; EN71-3:2019+A1:2021; AS/NZS ISO 8124-1:2019 + Amd 1:2020 + Amd 2:2020; AS/NZS ISO 8124-2 2016; AS/NZS ISO 8124-3:2021 JFSL; EC No. 1907/2006 (REACH Annex XVII) + EU 2018/2005 ASTM F963-17; CPSIA.</p>
<p>CARE INSTRUCTIONS<br />- Never over-inflate or use compressed air to inflate your product as this may cause it to burst.<br />- After use, rinse the float in clean water or wipe with a damp cloth.<br />- Do not leave the float in direct sunlight when not in use. Exposure to excessive heat may cause swelling (dark colours are more prone to swelling than lighter ones).<br />- Ensure that the float is dry before folding and storage.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PP06202101V","Sally Swim Ring - Violet - 90 CM","Rhino Rhino","Petites Pommes",Stock,,FIFO,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"5745600000000",0.0000,0.0000,Main,Petites Pommes,"PP06202101V","Sally Swim Ring - Violet - 90 CM",14.0400000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,21.0997,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","5","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, SWIM","","","",DEPRECATED,"<p>PRODUCT DESCRIPTION &amp; FEATURES<br />No more flimsy floats as we used to know them. The Petites Pommes swim ring is a reborn childhood classic - made with the attention to detail to last for seasons. The characteristic striped floats from Petites Pommes come in 4 different sizes for toddler to adult, and in a range of beautiful colours to complete any summer look!</p>
<p>- Delivered in a reusable bag of organic cotton for easy storage.<br />- Extra fine inside seaming for premium comfort.<br />&nbsp;-Made of heavyweight, durable material to stand the test of time.<br />- Approved safe air valves.<br />- Included repair patch should you accidentally suffer a small puncture.<br />- All Petites Pommes floats are hand-printed. This process is completely manual - depending on the pressure of the hand, small colour variations between products may occur.</p>
<p>PRODUCT DETAILS<br />- Recommended age: 6+ years<br />- Max. weight: 75 kg<br />- Size, deflated: 90 cm</p>
<p>- Use under active supervision of an adult. Never leave children unattended in or around water. Always keep children within arm's reach.</p>
<p>- Complies with: EN71-1:2014 + A1:2018; EN71-2:2020; EN71-3:2019+A1:2021; AS/NZS ISO 8124-1:2019 + Amd 1:2020 + Amd 2:2020; AS/NZS ISO 8124-2 2016; AS/NZS ISO 8124-3:2021 JFSL; EC No. 1907/2006 (REACH Annex XVII) + EU 2018/2005 ASTM F963-17; CPSIA.</p>
<p>CARE INSTRUCTIONS<br />- Never over-inflate or use compressed air to inflate your product as this may cause it to burst.<br />- After use, rinse the float in clean water or wipe with a damp cloth.<br />- Do not leave the float in direct sunlight when not in use. Exposure to excessive heat may cause swelling (dark colours are more prone to swelling than lighter ones).<br />- Ensure that the float is dry before folding and storage.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"35106","Sample","Freight & Charges","Seaga",Non Inventory,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,Main,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,300: COGS (Seaga),,300: COGS (Seaga),,"Product Additional Attributes","Sample","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SAMHOLDVA","Sample holder with variable angles","Machinery, Parts & Service","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"SAMHOLDVA",0.0000,0.0000,Main,X-Rite Asia Limited,"SAMHOLDVA","Sample holder with variable angles",287.0000000,602.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","","","false","false","","false","false","FALSE","","","","","","","","","","","","Hardware","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8188","Samples as per Description","Freight & Charges","Seaga",Non Inventory,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,Main,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,300: COGS (Seaga),,300: COGS (Seaga),,"Product Additional Attributes","Samples as per Description","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"5360","SAMSIN S/ POWDER  kg","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"SP-SEAGA",0.0000,0.0000,Main,Seaga,"SP-SEAGA","",4.0000000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.0000,KG,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","SP-SEAGA","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"NU391","Sana silicone dice 4 pack - Brown color mix","Rhino Rhino","Nuuroo",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"5715240000000",0.0000,0.0000,Main,Nuuroo,"NU391","Sana silicone dice 4 pack - Brown color mix",7.6400000,36.3200,19.9800,0.0000,0.0000,0.0000,0.0000,25.4200,19.9800,0.0000,20.9800,No,No,No,No Drop Ship,,15.3649,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","4","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","NEW, TOY, SILICONE","","","",DEPRECATED,"SET OF 4 DICE MADE IN SOFT FLEXIBLE SILICONE
Our cute dices are made to fit the hands of our small children, and made in silicone which is free of harmful chemicals. The silicone is soft and can be bent and squeezed without breaking. 

ABOUT:
Color: Brown color mix 
Quality: FDA silicone 
Dimensions: 4x4cm","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8205","Sanding Belts 100x610 80grit Pk10","Printing","Seaga",Non Inventory,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,Main,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,PACK,300: COGS (Seaga),,300: COGS (Seaga),,"Product Additional Attributes","Sanding Belts 100x610 80grit Pk10","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"11264","Sandwich coverplate (2 x 0,5 mm)","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"DPP-BOBSTSP145-PER-102",0.0000,0.0000,Main,Perivo B.V.,"145-PER 102","",434.0000000,0.0000,0.0000,0.0000,842.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DPP-BOBSTSP145-PER-102","","","","","","False","FALSE","","","","","","","","","","","","Diecutting Machine Parts,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"10352","Sandwich synthetic coverplate 0.5 mm (2 required)","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"DPP-BOBSTSP103-ER-SSC-0.50",0.0000,0.0000,Main,Perivo B.V.,"","",139.5000000,248.8000,0.0000,248.8000,272.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,198.5500,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DPP-BOBSTSP103-ER-SSC-0.50","","","","","","False","FALSE","","","","","","","","","","","","Diecutting Machine Parts,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI209872","Santa & Reindeer Christmas Cookie Cutters (Pack of 2 in 2 designs)","Rhino Rhino","Meri Meri",Stock,,FIFO,12.1000,7.8000,4.5000,0.0900,0.0000,0.0000,0.0000,6.0000,48.0000,0.000000,kg,cm,"636997000000",0.0000,0.0000,,Meri Meri,"209872","Santa & Reindeer Christmas Cookie Cutters",3.5000000,20.8600,11.4800,0.0000,0.0000,0.0000,0.0000,14.6000,11.4800,0.0000,12.0500,No,No,No,No Drop Ship,,5.5316,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"<p><span data-sheets-root=""1"">Kids love to bake cookies, especially during the holidays. They will adore this charming cookie cutter set to create Santa and reindeer shaped treats. <br /><br /></span>-&nbsp;The cookie cutters are crafted from stainless steel <br />- The set features a Santa and a reindeer cutter <br />- The set is presented in a gold foil embossed box, so make a fabulous gift too!<br />-&nbsp;Average height : 5"" <br />- Average width: 3""</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI293640","Santa Placemats (Pack of 12)","Rhino Rhino","Meri Meri",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"636997308609",0.0000,0.0000,,Meri Meri,"MERI293640","Santa Placemats",3.3750000,27.2300,14.9800,0.0000,0.0000,0.0000,0.0000,19.0600,14.9800,0.0000,15.7200,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","New Year, Christmas, Placemats, New,SANTA,REINDEER,Holly","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI290859","Santa, Reindeer & Tree Crackers (Pack of 6 in 3 designs)","Rhino Rhino","Meri Meri",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"636997305516",0.0000,0.0000,,Meri Meri,"MERI290859","Santa, Reindeer & Tree Crackers",8.1000000,54.5000,29.9800,0.0000,0.0000,0.0000,0.0000,38.1500,29.9800,0.0000,31.4700,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","New Year, Christmas, Crackers, New,Tree","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI289608","Santa, Sleigh & Reindeer Cups (Pack of 8)","Rhino Rhino","Meri Meri",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"636997304120",0.0000,0.0000,,Meri Meri,"MERI289608","Santa Sleigh Reindeers Cups",1.6850000,12.6800,6.9800,0.0000,0.0000,0.0000,0.0000,8.8800,6.9800,0.0000,7.3200,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","New Year, Christmas, Cups, New,Santa Sleigh","","","",DEPRECATED,"<p>Ho, ho, ho, Santa&rsquo;s making his grand entrance in style, with his sleigh brimming with gifts and his reindeer leading the way. These premium paper cups are the perfect way to serve drinks during the holidays. With a sophisticated scalloped edge, and a vibrant red border, they'll bring an elegant touch to your party table.<br /><br />-&nbsp;Suitable for hot and cold drinks<br />-&nbsp;Shiny gold foil details</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI289590","Santa, Sleigh & Reindeer Plates (Pack of 8)","Rhino Rhino","Meri Meri",Stock,,FIFO,0.0000,0.0000,0.0000,0.1430,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"636997304106",0.0000,0.0000,,Meri Meri,"MERI289590","Santa, Sleigh & Reindeer Plates (Pack of 8)",4.2500000,14.9500,7.4800,0.0000,0.0000,0.0000,0.0000,10.4700,7.4800,0.0000,7.8500,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","","","","","","","","","","","","","","","","","","","Santa Sleigh","","","",DEPRECATED,"<p>Ho, ho, ho! Santa&rsquo;s making his grand entrance in style, with his sleigh brimming with gifts and his reindeer leading the way. These premium paper plates, created to look like antique china plates, are your shortcut to a merry and magical vibe. With a sophisticated scalloped edge, and a vibrant red border, they'll bring an elegant touch to your party table.</p>
<ul>
<li>Made from 450gsm paper, so are practical as well as decorative</li>
<li>Elegant scalloped design</li>
<li>Striking red border</li>
<li>Shiny gold foil details</li>
<li>Red on the reverse for a stylish effect</li>
</ul>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MERI280374","Santa's Cabin Sticker Advent Calendar (Single Item)","Rhino Rhino","Meri Meri",Stock,,FIFO,0.0000,0.0000,0.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"636997293868",0.0000,0.0000,,Meri Meri,"MERI280374","Santa's Cabin Sticker Advent Calendar (Single Item)",7.0000000,45.4100,24.9800,0.0000,0.0000,0.0000,0.0000,31.7900,24.9800,0.0000,26.2300,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","6","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","PARTY","","","",DEPRECATED,"<p>Kids will love to peek inside Santa's fold-out cabin, to reveal stickers to add to the seek and find interior of his home.&nbsp; You'll see his crackling fire, what he is baking and help him decorate his tree.&nbsp; This is the perfect playful festive activity for the run up to Christmas, and a great gift.&nbsp; It's also a wonderful opportunity for all the family to create magical stories about what Santa is doing in the build up to the big day.<br /><br /><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Fold out sticker advent calendar&quot;}"" data-sheets-userformat=""{&quot;2&quot;:14465,&quot;3&quot;:{&quot;1&quot;:1},&quot;10&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">- Fold out sticker advent calendar<br /></span><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Fold out sticker advent calendar&quot;}"" data-sheets-userformat=""{&quot;2&quot;:14465,&quot;3&quot;:{&quot;1&quot;:1},&quot;10&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">- 24 Stickers hidden behind 24 windows <br /></span><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Fold out sticker advent calendar&quot;}"" data-sheets-userformat=""{&quot;2&quot;:14465,&quot;3&quot;:{&quot;1&quot;:1},&quot;10&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">- Packaged in a beautiful printed envelope, ideal to give as a gift <br /></span><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Fold out sticker advent calendar&quot;}"" data-sheets-userformat=""{&quot;2&quot;:14465,&quot;3&quot;:{&quot;1&quot;:1},&quot;10&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">- The set also comes with a large envelope, should you want to post the calendar to a special someone (or you can use it instead of gift wrap)</span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
